dataset,video,frame,score,g_t
CDnet2014,turbulence0,3858,0.7767666,0
CDnet2014,turbulence0,3859,0.7795688,0
CDnet2014,turbulence0,3860,0.7549828,0
CDnet2014,turbulence0,3861,0.7630916,0
CDnet2014,turbulence0,3862,0.7729874,0
CDnet2014,turbulence0,3863,0.78199726,0
CDnet2014,turbulence0,3864,0.79384565,0
CDnet2014,turbulence0,3865,0.7848704,0
CDnet2014,turbulence0,3866,0.7771087,0
CDnet2014,turbulence0,3867,0.7778019,0
CDnet2014,turbulence0,3868,0.7789235,0
CDnet2014,turbulence0,3869,0.795208,0
CDnet2014,turbulence0,3870,0.79217654,0
CDnet2014,turbulence0,3871,0.77922094,0
CDnet2014,turbulence0,3872,0.7915283,0
CDnet2014,turbulence0,3873,0.7902179,0
CDnet2014,turbulence0,3874,0.7946411,0
CDnet2014,turbulence0,3875,0.59272736,0
CDnet2014,turbulence0,3876,0.59070355,0
CDnet2014,turbulence0,3877,0.5930737,0
CDnet2014,turbulence0,3878,0.5793252,0
CDnet2014,turbulence0,3879,0.5810913,0
CDnet2014,turbulence0,3880,0.58961254,0
CDnet2014,turbulence0,3881,0.5830613,0
CDnet2014,turbulence0,3882,0.5939998,0
CDnet2014,turbulence0,3883,0.5929776,0
CDnet2014,turbulence0,3884,0.59146136,0
CDnet2014,turbulence0,3885,0.58162385,0
CDnet2014,turbulence0,3886,0.59282386,0
CDnet2014,turbulence0,3887,0.59531057,0
CDnet2014,turbulence0,3888,0.5911391,0
CDnet2014,turbulence0,3889,0.5893129,0
CDnet2014,turbulence0,3890,0.59207475,0
CDnet2014,turbulence0,3891,0.58729166,0
CDnet2014,turbulence0,3892,0.575905,0
CDnet2014,turbulence0,3893,0.57723063,0
CDnet2014,turbulence0,3894,0.5929758,0
CDnet2014,turbulence0,3895,0.58721876,0
CDnet2014,turbulence0,3896,0.5711946,0
CDnet2014,turbulence0,3897,0.5899453,0
CDnet2014,turbulence0,3898,0.58867335,0
CDnet2014,turbulence0,3899,0.595581,0
CDnet2014,turbulence0,3900,0.591183,0
CDnet2014,turbulence0,3901,0.5791027,0
CDnet2014,turbulence0,3902,0.5900746,0
CDnet2014,turbulence0,3903,0.5995496,0
CDnet2014,turbulence0,3904,0.5936558,0
CDnet2014,turbulence0,3905,0.5509622,0
CDnet2014,turbulence0,3906,0.5382675,0
CDnet2014,turbulence0,3907,0.53132266,0
CDnet2014,turbulence0,3908,0.57542247,0
CDnet2014,turbulence0,3909,0.55375946,0
CDnet2014,turbulence0,3910,0.53462917,0
CDnet2014,turbulence0,3911,0.57250583,0
CDnet2014,turbulence0,3912,0.54769236,0
CDnet2014,turbulence0,3913,0.56717914,0
CDnet2014,turbulence0,3914,0.5689279,0
CDnet2014,turbulence0,3915,0.5325956,0
CDnet2014,turbulence0,3916,0.5740568,0
CDnet2014,turbulence0,3917,0.553504,0
CDnet2014,turbulence0,3918,0.54662216,0
CDnet2014,turbulence0,3919,0.5651008,0
CDnet2014,turbulence0,3920,0.5854131,0
CDnet2014,turbulence0,3921,0.59432507,0
CDnet2014,turbulence0,3922,0.59905285,0
CDnet2014,turbulence0,3923,0.62713134,0
CDnet2014,turbulence0,3924,0.5347835,0
CDnet2014,turbulence0,3925,0.58402294,0
CDnet2014,turbulence0,3926,0.569271,0
CDnet2014,turbulence0,3927,0.5962838,0
CDnet2014,turbulence0,3928,0.5647679,0
CDnet2014,turbulence0,3929,0.58793336,0
CDnet2014,turbulence0,3930,0.5657973,0
CDnet2014,turbulence0,3931,0.5144096,0
CDnet2014,turbulence0,3932,0.529223,0
CDnet2014,turbulence0,3933,0.5165391,0
CDnet2014,turbulence0,3934,0.48659787,0
CDnet2014,turbulence0,3935,0.55820435,0
CDnet2014,turbulence0,3936,0.5513335,0
CDnet2014,turbulence0,3937,0.54578567,0
CDnet2014,turbulence0,3938,0.53686124,0
CDnet2014,turbulence0,3939,0.5854222,0
CDnet2014,turbulence0,3940,0.5640298,0
CDnet2014,turbulence0,3941,0.51588714,0
CDnet2014,turbulence0,3942,0.59831154,1
CDnet2014,turbulence0,3943,0.71195936,0
CDnet2014,turbulence0,3944,0.7570262,0
CDnet2014,turbulence0,3945,0.7466516,0
CDnet2014,turbulence0,3946,0.7976931,0
CDnet2014,turbulence0,3947,0.7948603,0
CDnet2014,turbulence0,3948,0.76868486,0
CDnet2014,turbulence0,3949,0.7586884,0
CDnet2014,turbulence0,3950,0.7207913,0
CDnet2014,turbulence0,3951,0.7364069,0
CDnet2014,turbulence0,3952,0.7067892,0
CDnet2014,turbulence0,3953,0.7963174,0
CDnet2014,turbulence0,3954,0.7163261,0
CDnet2014,turbulence0,3955,0.7588074,0
CDnet2014,turbulence0,3956,0.75521904,0
CDnet2014,turbulence0,3957,0.7555002,0
CDnet2014,turbulence0,3958,0.7007055,0
CDnet2014,turbulence0,3959,0.6853615,0
CDnet2014,turbulence0,3960,0.69474226,0
CDnet2014,turbulence0,3961,0.6500564,0
CDnet2014,turbulence0,3962,0.6873914,0
CDnet2014,turbulence0,3963,0.6616109,0
CDnet2014,turbulence0,3964,0.7619523,0
CDnet2014,turbulence0,3965,0.72553796,0
CDnet2014,turbulence0,3966,0.7270575,0
CDnet2014,turbulence0,3967,0.7446913,0
CDnet2014,turbulence0,3968,0.78189254,0
CDnet2014,turbulence0,3969,0.8002497,0
CDnet2014,turbulence0,3970,0.79987574,0
CDnet2014,turbulence0,3971,0.7572528,0
CDnet2014,turbulence0,3972,0.7842851,0
CDnet2014,turbulence0,3973,0.5570433,0
CDnet2014,turbulence0,3974,0.49383825,0
CDnet2014,turbulence0,3975,0.548595,0
CDnet2014,turbulence0,3976,0.54606444,0
CDnet2014,turbulence0,3977,0.49322543,0
CDnet2014,turbulence0,3978,0.36887145,0
CDnet2014,turbulence0,3979,0.5472967,0
CDnet2014,turbulence0,3980,0.5218603,0
CDnet2014,turbulence0,3981,0.4499933,0
CDnet2014,turbulence0,3982,0.5279935,0
CDnet2014,turbulence0,3983,0.4888613,0
CDnet2014,turbulence0,3984,0.43217507,0
CDnet2014,turbulence0,3985,0.5360561,0
CDnet2014,turbulence0,3986,0.3784874,0
CDnet2014,turbulence0,3987,0.54282844,0
CDnet2014,turbulence0,3988,0.50031704,0
CDnet2014,turbulence0,3989,0.5736302,0
CDnet2014,turbulence0,3990,0.5192185,0
CDnet2014,turbulence0,3991,0.44522044,0
CDnet2014,turbulence0,3992,0.38360423,0
CDnet2014,turbulence0,3993,0.3299877,0
CDnet2014,turbulence0,3994,0.52454185,0
CDnet2014,turbulence0,3995,0.43201077,0
CDnet2014,turbulence0,3996,0.45815697,0
CDnet2014,turbulence0,3997,0.3300626,0
CDnet2014,turbulence0,3998,0.2928026,0
CDnet2014,turbulence0,3999,0.27327016,0
CDnet2014,turbulence0,4000,0.53972745,0
CDnet2014,turbulence0,4001,0.52907723,0
CDnet2014,turbulence0,4002,0.56825674,0
CDnet2014,turbulence0,4003,0.52123815,0
CDnet2014,turbulence0,4004,0.55952835,0
CDnet2014,turbulence0,4005,0.5816054,0
CDnet2014,turbulence0,4006,0.55954504,0
CDnet2014,turbulence0,4007,0.540298,0
CDnet2014,turbulence0,4008,0.54401267,0
CDnet2014,turbulence0,4009,0.5518984,0
CDnet2014,turbulence0,4010,0.5391926,0
CDnet2014,turbulence0,4011,0.48734987,0
CDnet2014,turbulence0,4012,0.5396862,0
CDnet2014,turbulence0,4013,0.6125257,0
CDnet2014,turbulence0,4014,0.58322823,0
CDnet2014,turbulence0,4015,0.56956446,0
CDnet2014,turbulence0,4016,0.50323355,0
CDnet2014,turbulence0,4017,0.5545597,0
CDnet2014,turbulence0,4018,0.5069073,0
CDnet2014,turbulence0,4019,0.5153311,0
CDnet2014,turbulence0,4020,0.59072554,0
CDnet2014,turbulence0,4021,0.52831733,0
CDnet2014,turbulence0,4022,0.49636194,0
CDnet2014,turbulence0,4023,0.5552547,0
CDnet2014,turbulence0,4024,0.53589565,0
CDnet2014,turbulence0,4025,0.56157464,0
CDnet2014,turbulence0,4026,0.5765147,0
CDnet2014,turbulence0,4027,0.5905685,0
CDnet2014,turbulence0,4028,0.56081235,0
CDnet2014,turbulence0,4029,0.5880382,0
CDnet2014,turbulence0,4030,0.5961055,0
CDnet2014,turbulence0,4031,0.5978928,0
CDnet2014,turbulence0,4032,0.55616343,0
CDnet2014,turbulence0,4033,0.5528334,0
CDnet2014,turbulence0,4034,0.5627065,0
CDnet2014,turbulence0,4035,0.5808065,0
CDnet2014,turbulence0,4036,0.55766726,0
CDnet2014,turbulence0,4037,0.56631476,0
CDnet2014,turbulence0,4038,0.60044754,0
CDnet2014,turbulence0,4039,0.59820247,0
CDnet2014,turbulence0,4040,0.5985402,0
CDnet2014,turbulence0,4041,0.5288232,0
CDnet2014,turbulence0,4042,0.49683347,0
CDnet2014,turbulence0,4043,0.50318193,0
CDnet2014,turbulence0,4044,0.5595954,0
CDnet2014,turbulence0,4045,0.5983853,0
CDnet2014,turbulence0,4046,0.5959849,0
CDnet2014,turbulence0,4047,0.59641343,0
CDnet2014,turbulence0,4048,0.6005063,0
CDnet2014,turbulence0,4049,0.57864326,0
CDnet2014,turbulence0,4050,0.49122572,0
CDnet2014,turbulence0,4051,0.54046553,0
CDnet2014,turbulence0,4052,0.5486728,0
CDnet2014,turbulence0,4053,0.6001815,0
CDnet2014,turbulence0,4054,0.59488773,0
CDnet2014,turbulence0,4055,0.5977551,0
CDnet2014,turbulence0,4056,0.52559954,0
CDnet2014,turbulence0,4057,0.5214155,0
CDnet2014,turbulence0,4058,0.59869564,0
CDnet2014,turbulence0,4059,0.5719392,0
CDnet2014,turbulence0,4060,0.57157433,0
CDnet2014,turbulence0,4061,0.59370214,0
CDnet2014,turbulence0,4062,0.5994794,0
CDnet2014,turbulence0,4063,0.5979853,0
CDnet2014,turbulence0,4064,0.5661559,0
CDnet2014,turbulence0,4065,0.5971456,0
CDnet2014,turbulence0,4066,0.59992903,0
CDnet2014,turbulence0,4067,0.5972191,0
CDnet2014,turbulence0,4068,0.6008257,0
CDnet2014,turbulence0,4069,0.55599487,0
CDnet2014,turbulence0,4070,0.50991863,0
CDnet2014,turbulence0,4071,0.5967263,0
CDnet2014,turbulence0,4072,0.6001832,0
CDnet2014,turbulence0,4073,0.5580138,0
CDnet2014,turbulence0,4074,0.56113505,0
CDnet2014,turbulence0,4075,0.5907968,0
CDnet2014,turbulence0,4076,0.59934723,0
CDnet2014,turbulence0,4077,0.62001795,0
CDnet2014,turbulence0,4078,0.6100543,0
CDnet2014,turbulence0,4079,0.59907776,0
CDnet2014,turbulence0,4080,0.6024495,0
CDnet2014,turbulence0,4081,0.5750748,0
CDnet2014,turbulence0,4082,0.58501506,0
CDnet2014,turbulence0,4083,0.5399448,0
CDnet2014,turbulence0,4084,0.5268457,0
CDnet2014,turbulence0,4085,0.6010192,0
CDnet2014,turbulence0,4086,0.57045346,0
CDnet2014,turbulence0,4087,0.5596194,0
CDnet2014,turbulence0,4088,0.5925025,0
CDnet2014,turbulence0,4089,0.5953084,0
CDnet2014,turbulence0,4090,0.54118496,0
CDnet2014,turbulence0,4091,0.56162685,0
CDnet2014,turbulence0,4092,0.5169315,0
CDnet2014,turbulence0,4093,0.5282974,0
CDnet2014,turbulence0,4094,0.5699482,0
CDnet2014,turbulence0,4095,0.5991093,0
CDnet2014,turbulence0,4096,0.5974306,0
CDnet2014,turbulence0,4097,0.5965598,0
CDnet2014,turbulence0,4098,0.5942515,0
CDnet2014,turbulence0,4099,0.5938431,0
CDnet2014,turbulence0,4100,0.5966044,0
CDnet2014,turbulence0,4101,0.595531,0
CDnet2014,turbulence0,4102,0.5942625,0
CDnet2014,turbulence0,4103,0.59105605,0
CDnet2014,turbulence0,4104,0.598154,0
CDnet2014,turbulence0,4105,0.5981679,0
CDnet2014,turbulence0,4106,0.5894535,0
CDnet2014,turbulence0,4107,0.5969531,0
CDnet2014,turbulence0,4108,0.5168361,0
CDnet2014,turbulence0,4109,0.52355987,0
CDnet2014,turbulence0,4110,0.5156804,0
CDnet2014,turbulence0,4111,0.54511434,0
CDnet2014,turbulence0,4112,0.57029235,0
CDnet2014,turbulence0,4113,0.5667692,0
CDnet2014,turbulence0,4114,0.5418411,0
CDnet2014,turbulence0,4115,0.5938446,0
CDnet2014,turbulence0,4116,0.55083346,0
CDnet2014,turbulence0,4117,0.5994456,0
CDnet2014,turbulence0,4118,0.58842677,0
CDnet2014,turbulence0,4119,0.5957531,0
CDnet2014,turbulence0,4120,0.5900103,0
CDnet2014,turbulence0,4121,0.5950098,0
CDnet2014,turbulence0,4122,0.59603995,0
CDnet2014,turbulence0,4123,0.5973271,0
CDnet2014,turbulence0,4124,0.6003268,0
CDnet2014,turbulence0,4125,0.59931237,0
CDnet2014,turbulence0,4126,0.5974426,0
CDnet2014,turbulence0,4127,0.5995489,0
CDnet2014,turbulence0,4128,0.5626212,0
CDnet2014,turbulence0,4129,0.53058314,0
CDnet2014,turbulence0,4130,0.41594455,0
CDnet2014,turbulence0,4131,0.51910937,0
CDnet2014,turbulence0,4132,0.5378673,0
CDnet2014,turbulence0,4133,0.59946793,0
CDnet2014,turbulence0,4134,0.5960362,0
CDnet2014,turbulence0,4135,0.20216186,0
CDnet2014,turbulence0,4136,0.5147566,0
CDnet2014,turbulence0,4137,0.53013474,0
CDnet2014,turbulence0,4138,0.5364049,0
CDnet2014,turbulence0,4139,0.52959555,0
CDnet2014,turbulence0,4140,0.63848114,0
CDnet2014,turbulence0,4141,0.5976654,0
CDnet2014,turbulence0,4142,0.57033056,0
CDnet2014,turbulence0,4143,0.5805968,0
CDnet2014,turbulence0,4144,0.59847134,0
CDnet2014,turbulence0,4145,0.5894954,0
CDnet2014,turbulence0,4146,0.59736097,0
CDnet2014,turbulence0,4147,0.5468022,0
CDnet2014,turbulence0,4148,0.51382154,0
CDnet2014,turbulence0,4149,0.597756,0
CDnet2014,turbulence0,4150,0.566247,0
CDnet2014,turbulence0,4151,0.5488061,0
CDnet2014,turbulence0,4152,0.49822003,0
CDnet2014,turbulence0,4153,0.53732014,0
CDnet2014,turbulence0,4154,0.5948377,0
CDnet2014,turbulence0,4155,0.59737027,0
CDnet2014,turbulence0,4156,0.5996169,0
CDnet2014,turbulence0,4157,0.5880004,0
CDnet2014,turbulence0,4158,0.5830879,0
CDnet2014,turbulence0,4159,0.49784303,0
CDnet2014,turbulence0,4160,0.5437254,0
CDnet2014,turbulence0,4161,0.55389214,0
CDnet2014,turbulence0,4162,0.5373301,0
CDnet2014,turbulence0,4163,0.5389465,0
CDnet2014,turbulence0,4164,0.58528465,0
CDnet2014,turbulence0,4165,0.5427724,0
CDnet2014,turbulence0,4166,0.55713105,0
CDnet2014,turbulence0,4167,0.48704413,0
CDnet2014,turbulence0,4168,0.49540442,0
CDnet2014,turbulence0,4169,0.54623973,0
CDnet2014,turbulence0,4170,0.5238607,0
CDnet2014,turbulence0,4171,0.51939917,0
CDnet2014,turbulence0,4172,0.5641573,0
CDnet2014,turbulence0,4173,0.57027936,0
CDnet2014,turbulence0,4174,0.59848154,0
CDnet2014,turbulence0,4175,0.59246397,0
CDnet2014,turbulence0,4176,0.59376705,0
CDnet2014,turbulence0,4177,0.598116,0
CDnet2014,turbulence0,4178,0.5919439,0
CDnet2014,turbulence0,4179,0.5364554,0
CDnet2014,turbulence0,4180,0.49873284,0
CDnet2014,turbulence0,4181,0.54640865,0
CDnet2014,turbulence0,4182,0.5578988,0
CDnet2014,turbulence0,4183,0.5456025,0
CDnet2014,turbulence0,4184,0.52759093,0
CDnet2014,turbulence0,4185,0.4789338,0
CDnet2014,turbulence0,4186,0.5610119,0
CDnet2014,turbulence0,4187,0.59442186,0
CDnet2014,turbulence0,4188,0.5990688,0
CDnet2014,turbulence0,4189,0.5898471,0
CDnet2014,turbulence0,4190,0.56370986,0
CDnet2014,turbulence0,4191,0.41438156,0
CDnet2014,turbulence0,4192,0.5084643,0
CDnet2014,turbulence0,4193,0.42390653,0
CDnet2014,turbulence0,4194,0.54707485,0
CDnet2014,turbulence0,4195,0.60090375,0
CDnet2014,turbulence0,4196,0.6019617,0
CDnet2014,turbulence0,4197,0.62917465,0
CDnet2014,turbulence0,4198,0.55133784,0
CDnet2014,turbulence0,4199,0.56338567,0
CDnet2014,turbulence0,4200,0.5967876,0
CDnet2014,turbulence0,4201,0.609755,0
CDnet2014,turbulence0,4202,0.6012109,0
CDnet2014,turbulence0,4203,0.6145232,0
CDnet2014,turbulence0,4204,0.57122755,0
CDnet2014,turbulence0,4205,0.5790799,0
CDnet2014,turbulence0,4206,0.51258826,0
CDnet2014,turbulence0,4207,0.5994378,0
CDnet2014,turbulence0,4208,0.6002463,0
CDnet2014,turbulence0,4209,0.57256824,0
CDnet2014,turbulence0,4210,0.50736624,0
CDnet2014,turbulence0,4211,0.54221505,1
CDnet2014,turbulence0,4212,0.7884533,0
CDnet2014,turbulence0,4213,0.74507046,0
CDnet2014,turbulence0,4214,0.7959852,0
CDnet2014,turbulence0,4215,0.73257864,0
CDnet2014,turbulence0,4216,0.7748528,0
CDnet2014,turbulence0,4217,0.6221658,0
CDnet2014,turbulence0,4218,0.73045933,0
CDnet2014,turbulence0,4219,0.7283963,0
CDnet2014,turbulence0,4220,0.6450755,0
CDnet2014,turbulence0,4221,0.51161325,0
CDnet2014,turbulence0,4222,0.7290963,0
CDnet2014,turbulence0,4223,0.7386829,0
CDnet2014,turbulence0,4224,0.7083208,0
CDnet2014,turbulence0,4225,0.79264885,0
CDnet2014,turbulence0,4226,0.78913635,0
CDnet2014,turbulence0,4227,0.7970459,0
CDnet2014,turbulence0,4228,0.7336004,0
CDnet2014,turbulence0,4229,0.7143395,0
CDnet2014,turbulence0,4230,0.63670206,0
CDnet2014,turbulence0,4231,0.755097,0
CDnet2014,turbulence0,4232,0.77588785,0
CDnet2014,turbulence0,4233,0.7421134,0
CDnet2014,turbulence0,4234,0.8020159,0
CDnet2014,turbulence0,4235,0.70785487,0
CDnet2014,turbulence0,4236,0.64949226,0
CDnet2014,turbulence0,4237,0.8004425,0
CDnet2014,turbulence0,4238,0.7985629,0
CDnet2014,turbulence0,4239,0.78441626,0
CDnet2014,turbulence0,4240,0.7277614,0
CDnet2014,turbulence0,4241,0.6886482,0
CDnet2014,turbulence0,4242,0.5956375,0
CDnet2014,turbulence0,4243,0.5997741,0
CDnet2014,turbulence0,4244,0.5990221,0
CDnet2014,turbulence0,4245,0.60184765,0
CDnet2014,turbulence0,4246,0.554886,0
CDnet2014,turbulence0,4247,0.54516035,0
CDnet2014,turbulence0,4248,0.54599977,0
CDnet2014,turbulence0,4249,0.556479,0
CDnet2014,turbulence0,4250,0.5988133,0
CDnet2014,turbulence0,4251,0.53631854,0
CDnet2014,turbulence0,4252,0.5358385,0
CDnet2014,turbulence0,4253,0.50641644,0
CDnet2014,turbulence0,4254,0.5514077,0
CDnet2014,turbulence0,4255,0.47553536,0
CDnet2014,turbulence0,4256,0.5303988,0
CDnet2014,turbulence0,4257,0.5529217,0
CDnet2014,turbulence0,4258,0.5243196,0
CDnet2014,turbulence0,4259,0.5298354,0
CDnet2014,turbulence0,4260,0.5300258,0
CDnet2014,turbulence0,4261,0.53437215,0
CDnet2014,turbulence0,4262,0.5275855,0
CDnet2014,turbulence0,4263,0.43052027,0
CDnet2014,turbulence0,4264,0.5987646,0
CDnet2014,turbulence0,4265,0.59672624,0
CDnet2014,turbulence0,4266,0.59214675,0
CDnet2014,turbulence0,4267,0.51568854,0
CDnet2014,turbulence0,4268,0.5561343,0
CDnet2014,turbulence0,4269,0.516902,0
CDnet2014,turbulence0,4270,0.43373537,0
CDnet2014,turbulence0,4271,0.36102316,0
CDnet2014,turbulence0,4272,0.51142395,0
CDnet2014,turbulence0,4273,0.53350157,0
CDnet2014,turbulence0,4274,0.4244161,0
CDnet2014,turbulence0,4275,0.5347175,0
CDnet2014,turbulence0,4276,0.41292763,0
CDnet2014,turbulence0,4277,0.56126946,0
CDnet2014,turbulence0,4278,0.5985288,0
CDnet2014,turbulence0,4279,0.5745052,0
CDnet2014,turbulence0,4280,0.5295764,0
CDnet2014,turbulence0,4281,0.59907657,0
CDnet2014,turbulence0,4282,0.5414025,0
CDnet2014,turbulence0,4283,0.5448956,0
CDnet2014,turbulence0,4284,0.5283891,0
CDnet2014,turbulence0,4285,0.481825,0
CDnet2014,turbulence0,4286,0.5297927,0
CDnet2014,turbulence0,4287,0.38528582,0
CDnet2014,turbulence0,4288,0.470869,0
CDnet2014,turbulence0,4289,0.50649196,0
CDnet2014,turbulence0,4290,0.26395467,0
CDnet2014,turbulence0,4291,0.53388995,0
CDnet2014,turbulence0,4292,0.5232455,0
CDnet2014,turbulence0,4293,0.5499035,0
CDnet2014,turbulence0,4294,0.48000795,0
CDnet2014,turbulence0,4295,0.28327826,0
CDnet2014,turbulence0,4296,0.39172336,0
CDnet2014,turbulence0,4297,0.4237171,0
CDnet2014,turbulence0,4298,0.5595213,0
CDnet2014,turbulence0,4299,0.46761736,0
CDnet2014,turbulence0,4300,0.41566855,0
CDnet2014,turbulence0,4301,0.56303114,0
CDnet2014,turbulence0,4302,0.50404763,0
CDnet2014,turbulence0,4303,0.5196941,0
CDnet2014,turbulence0,4304,0.5328659,0
CDnet2014,turbulence0,4305,0.54470897,0
CDnet2014,turbulence0,4306,0.57027745,0
CDnet2014,turbulence0,4307,0.59751755,0
CDnet2014,turbulence0,4308,0.5879445,0
CDnet2014,turbulence0,4309,0.53644127,0
CDnet2014,turbulence0,4310,0.47409895,0
CDnet2014,turbulence0,4311,0.50289136,0
CDnet2014,turbulence0,4312,0.40289554,0
CDnet2014,turbulence0,4313,0.47281316,0
CDnet2014,turbulence0,4314,0.527188,0
CDnet2014,turbulence0,4315,0.3543272,0
CDnet2014,turbulence0,4316,0.37685564,0
CDnet2014,turbulence0,4317,0.53164124,0
CDnet2014,turbulence0,4318,0.3707656,0
CDnet2014,turbulence0,4319,0.45988312,0
CDnet2014,turbulence0,4320,0.5067925,0
CDnet2014,turbulence0,4321,0.53403276,0
CDnet2014,turbulence0,4322,0.45620483,0
CDnet2014,turbulence0,4323,0.3204712,0
CDnet2014,turbulence0,4324,0.4338156,0
CDnet2014,turbulence0,4325,0.43155637,0
CDnet2014,turbulence0,4326,0.39826515,0
CDnet2014,turbulence0,4327,0.52871126,0
CDnet2014,turbulence0,4328,0.4907806,0
CDnet2014,turbulence0,4329,0.49194685,0
CDnet2014,turbulence0,4330,0.43359333,0
CDnet2014,turbulence0,4331,0.26875225,0
CDnet2014,turbulence0,4332,0.4061774,0
CDnet2014,turbulence0,4333,0.24249257,0
CDnet2014,turbulence0,4334,0.17291465,0
CDnet2014,turbulence0,4335,0.32863513,0
CDnet2014,turbulence0,4336,0.25734863,0
CDnet2014,turbulence0,4337,0.53524166,0
CDnet2014,turbulence0,4338,0.24099277,0
CDnet2014,turbulence0,4339,0.29140753,0
CDnet2014,turbulence0,4340,0.48206213,0
CDnet2014,turbulence0,4341,0.36261833,0
CDnet2014,turbulence0,4342,0.31845623,0
CDnet2014,turbulence0,4343,0.232854,0
CDnet2014,turbulence0,4344,0.46933034,0
CDnet2014,turbulence0,4345,0.33972555,0
CDnet2014,turbulence0,4346,0.3219774,0
CDnet2014,turbulence0,4347,0.4145067,0
CDnet2014,turbulence0,4348,0.49169475,0
CDnet2014,turbulence0,4349,0.34815657,0
CDnet2014,turbulence0,4350,0.36920568,0
CDnet2014,turbulence0,4351,0.5294354,0
CDnet2014,turbulence0,4352,0.52534294,0
CDnet2014,turbulence0,4353,0.53456116,0
CDnet2014,turbulence0,4354,0.39826325,0
CDnet2014,turbulence0,4355,0.5665878,0
CDnet2014,turbulence0,4356,0.60174876,0
CDnet2014,turbulence0,4357,0.5605664,0
CDnet2014,turbulence0,4358,0.5424237,0
CDnet2014,turbulence0,4359,0.48027474,0
CDnet2014,turbulence0,4360,0.5320939,0
CDnet2014,turbulence0,4361,0.31066272,0
CDnet2014,turbulence0,4362,0.2649024,0
CDnet2014,turbulence0,4363,0.42891926,0
CDnet2014,turbulence0,4364,0.4009586,0
CDnet2014,turbulence0,4365,0.39468646,0
CDnet2014,turbulence0,4366,0.2230118,0
CDnet2014,turbulence0,4367,0.32841244,0
CDnet2014,turbulence0,4368,0.4143866,0
CDnet2014,turbulence0,4369,0.28611815,0
CDnet2014,turbulence0,4370,0.28943256,0
CDnet2014,turbulence0,4371,0.3270772,0
CDnet2014,turbulence0,4372,0.4904227,0
CDnet2014,turbulence0,4373,0.48569286,0
CDnet2014,turbulence0,4374,0.5560466,0
CDnet2014,turbulence0,4375,0.5487628,0
CDnet2014,turbulence0,4376,0.56947386,0
CDnet2014,turbulence0,4377,0.498679,0
CDnet2014,turbulence0,4378,0.35137025,0
CDnet2014,turbulence0,4379,0.5352666,0
CDnet2014,turbulence0,4380,0.49321938,0
CDnet2014,turbulence0,4381,0.52142376,0
CDnet2014,turbulence0,4382,0.49712127,0
CDnet2014,turbulence0,4383,0.5961826,0
CDnet2014,turbulence0,4384,0.5546336,0
CDnet2014,turbulence0,4385,0.5998769,0
CDnet2014,turbulence0,4386,0.35293925,0
CDnet2014,turbulence0,4387,0.50805205,0
CDnet2014,turbulence0,4388,0.4695178,0
CDnet2014,turbulence0,4389,0.5322127,0
CDnet2014,turbulence0,4390,0.5542484,0
CDnet2014,turbulence0,4391,0.497059,0
CDnet2014,turbulence0,4392,0.5415726,0
CDnet2014,turbulence0,4393,0.5752726,0
CDnet2014,turbulence0,4394,0.57944447,0
CDnet2014,turbulence0,4395,0.48230413,0
CDnet2014,turbulence0,4396,0.5246639,0
CDnet2014,turbulence0,4397,0.446939,0
CDnet2014,turbulence0,4398,0.44360328,0
CDnet2014,turbulence0,4399,0.5301313,0
CDnet2014,turbulence0,4400,0.5127594,0
CDnet2014,turbulence0,4401,0.5906279,0
CDnet2014,turbulence0,4402,0.53046626,0
CDnet2014,turbulence0,4403,0.5918115,0
CDnet2014,turbulence0,4404,0.5521004,0
CDnet2014,turbulence0,4405,0.53834033,0
CDnet2014,turbulence0,4406,0.5979477,0
CDnet2014,turbulence0,4407,0.5858226,0
CDnet2014,turbulence0,4408,0.5231923,0
CDnet2014,turbulence0,4409,0.53087044,0
CDnet2014,turbulence0,4410,0.53261733,0
CDnet2014,turbulence0,4411,0.5247385,0
CDnet2014,turbulence0,4412,0.53570145,0
CDnet2014,turbulence0,4413,0.5017337,0
CDnet2014,turbulence0,4414,0.41130313,0
CDnet2014,turbulence0,4415,0.52594346,0
CDnet2014,turbulence0,4416,0.4852252,0
CDnet2014,turbulence0,4417,0.49397188,0
CDnet2014,turbulence0,4418,0.6017722,0
CDnet2014,turbulence0,4419,0.5526436,0
CDnet2014,turbulence0,4420,0.50149804,0
CDnet2014,turbulence0,4421,0.5201499,0
CDnet2014,turbulence0,4422,0.4984896,0
CDnet2014,turbulence0,4423,0.55938905,0
CDnet2014,turbulence0,4424,0.5116146,0
CDnet2014,turbulence0,4425,0.45808136,0
CDnet2014,turbulence0,4426,0.43013844,0
CDnet2014,turbulence0,4427,0.44672903,0
CDnet2014,turbulence0,4428,0.51300853,0
CDnet2014,turbulence0,4429,0.5267907,0
CDnet2014,turbulence0,4430,0.47726247,0
CDnet2014,turbulence0,4431,0.451763,0
CDnet2014,turbulence0,4432,0.52971774,0
CDnet2014,turbulence0,4433,0.54540974,0
CDnet2014,turbulence0,4434,0.52769953,0
CDnet2014,turbulence0,4435,0.41598576,0
CDnet2014,turbulence0,4436,0.54459506,0
CDnet2014,turbulence0,4437,0.44037512,0
CDnet2014,turbulence0,4438,0.54447216,0
CDnet2014,turbulence0,4439,0.5494347,0
CDnet2014,turbulence0,4440,0.52730364,0
