dataset,video,event_id,onset,duration
CDnet2014,turbulence0,56,1922,1
CDnet2014,turbulence0,57,1984,1
CDnet2014,turbulence0,58,1986,1
CDnet2014,turbulence0,59,1990,1
CDnet2014,turbulence0,60,1993,1
CDnet2014,turbulence0,61,2006,1
CDnet2014,turbulence0,62,2041,2
CDnet2014,turbulence0,63,2048,1
CDnet2014,turbulence0,64,2109,1
CDnet2014,turbulence0,65,2118,1
CDnet2014,turbulence0,66,2160,1
CDnet2014,turbulence0,67,2175,1
CDnet2014,turbulence0,68,2206,2
CDnet2014,turbulence0,69,2210,1
CDnet2014,turbulence0,70,2213,1
CDnet2014,turbulence0,71,2225,1
CDnet2014,turbulence0,72,2248,1
CDnet2014,turbulence0,73,2253,2
CDnet2014,turbulence0,74,2259,1
CDnet2014,turbulence0,75,2262,2
CDnet2014,turbulence0,76,2270,2
CDnet2014,turbulence0,77,2274,1
CDnet2014,turbulence0,78,2281,1
CDnet2014,turbulence0,79,2283,2
CDnet2014,turbulence0,80,2286,1
CDnet2014,turbulence0,81,2290,1
CDnet2014,turbulence0,82,2298,4
CDnet2014,turbulence0,83,2303,1
CDnet2014,turbulence0,84,2308,3
CDnet2014,turbulence0,85,2312,5
CDnet2014,turbulence0,86,2318,5
CDnet2014,turbulence0,87,2324,6
CDnet2014,turbulence0,88,2331,5
CDnet2014,turbulence0,89,2339,1
CDnet2014,turbulence0,90,2341,1
CDnet2014,turbulence0,91,2343,1
CDnet2014,turbulence0,92,2347,1
CDnet2014,turbulence0,93,2349,1
CDnet2014,turbulence0,94,2351,1
CDnet2014,turbulence0,95,2354,2
CDnet2014,turbulence0,96,2357,2
CDnet2014,turbulence0,97,2360,1
CDnet2014,turbulence0,98,2364,6
CDnet2014,turbulence0,99,2371,5
CDnet2014,turbulence0,100,2377,3
CDnet2014,turbulence0,101,2381,3
CDnet2014,turbulence0,102,2389,4
CDnet2014,turbulence0,103,2394,1
CDnet2014,turbulence0,104,2396,1
CDnet2014,turbulence0,105,2401,1
CDnet2014,turbulence0,106,2403,3
CDnet2014,turbulence0,107,2407,2
CDnet2014,turbulence0,108,2412,5
CDnet2014,turbulence0,109,2418,1
CDnet2014,turbulence0,110,2422,1
CDnet2014,turbulence0,111,2425,1
CDnet2014,turbulence0,112,2428,9
CDnet2014,turbulence0,113,2438,2
CDnet2014,turbulence0,114,2442,3
CDnet2014,turbulence0,115,2447,2
CDnet2014,turbulence0,116,2451,1
CDnet2014,turbulence0,117,2453,6
CDnet2014,turbulence0,118,2460,20
CDnet2014,turbulence0,119,2481,2
CDnet2014,turbulence0,120,2488,2
CDnet2014,turbulence0,121,2497,1
CDnet2014,turbulence0,122,2499,1
CDnet2014,turbulence0,123,2506,2
CDnet2014,turbulence0,124,2535,1
CDnet2014,turbulence0,125,2546,1
CDnet2014,turbulence0,126,2558,1
CDnet2014,turbulence0,127,2563,1
CDnet2014,turbulence0,128,2567,1
CDnet2014,turbulence0,129,2574,2
CDnet2014,turbulence0,130,2588,1
CDnet2014,turbulence0,131,2602,1
CDnet2014,turbulence0,132,2693,1
CDnet2014,turbulence0,133,2700,1
CDnet2014,turbulence0,134,2712,1
CDnet2014,turbulence0,135,2721,1
CDnet2014,turbulence0,136,2808,1
CDnet2014,turbulence0,137,2857,1
CDnet2014,turbulence0,138,2901,1
CDnet2014,turbulence0,139,2927,1
CDnet2014,turbulence0,140,2950,1
CDnet2014,turbulence0,141,2958,1
CDnet2014,turbulence0,142,2967,1
CDnet2014,turbulence0,143,2969,1
CDnet2014,turbulence0,144,2975,1
CDnet2014,turbulence0,145,2983,2
CDnet2014,turbulence0,146,3089,1
CDnet2014,turbulence0,147,3219,1
CDnet2014,turbulence0,148,3228,1
CDnet2014,turbulence0,149,3270,1
CDnet2014,turbulence0,150,3357,1
CDnet2014,turbulence0,151,3360,1
CDnet2014,turbulence0,152,3388,1
CDnet2014,turbulence0,153,3419,1
CDnet2014,turbulence0,154,3426,1
CDnet2014,turbulence0,155,3450,1
CDnet2014,turbulence0,156,3480,1
CDnet2014,turbulence0,157,3536,1
CDnet2014,turbulence0,158,3624,1
CDnet2014,turbulence0,159,3643,1
CDnet2014,turbulence0,160,3650,2
CDnet2014,turbulence0,161,3653,1
CDnet2014,turbulence0,162,3658,1
CDnet2014,turbulence0,163,3664,2
CDnet2014,turbulence0,164,3670,1
CDnet2014,turbulence0,165,3675,2
CDnet2014,turbulence0,166,3681,3
CDnet2014,turbulence0,167,3687,2
CDnet2014,turbulence0,168,3701,1
CDnet2014,turbulence0,169,3703,1
CDnet2014,turbulence0,170,3712,1
CDnet2014,turbulence0,171,3716,3
CDnet2014,turbulence0,172,3720,2
CDnet2014,turbulence0,173,3727,2
CDnet2014,turbulence0,174,3738,1
CDnet2014,turbulence0,175,3741,1
CDnet2014,turbulence0,176,3748,1
CDnet2014,turbulence0,177,3750,1
CDnet2014,turbulence0,178,3752,2
CDnet2014,turbulence0,179,3755,1
CDnet2014,turbulence0,180,3757,1
CDnet2014,turbulence0,181,3760,1
CDnet2014,turbulence0,182,3763,4
CDnet2014,turbulence0,183,3768,1
CDnet2014,turbulence0,184,3776,1
CDnet2014,turbulence0,185,3779,2
CDnet2014,turbulence0,186,3784,1
CDnet2014,turbulence0,187,3788,1
CDnet2014,turbulence0,188,3791,2
CDnet2014,turbulence0,189,3794,1
CDnet2014,turbulence0,190,3803,1
CDnet2014,turbulence0,191,3805,1
CDnet2014,turbulence0,192,3813,1
CDnet2014,turbulence0,193,3816,1
CDnet2014,turbulence0,194,3826,2
CDnet2014,turbulence0,195,3830,1
CDnet2014,turbulence0,196,3833,1
CDnet2014,turbulence0,197,3844,1
CDnet2014,turbulence0,198,3942,1
CDnet2014,turbulence0,199,4211,1
CDnet2014,turbulence0,200,4689,1
CDnet2014,turbulence0,201,4692,1
CDnet2014,turbulence0,202,4695,1
CDnet2014,turbulence0,203,4697,1
CDnet2014,turbulence0,204,4699,10
CDnet2014,turbulence0,205,4718,1
CDnet2014,turbulence0,206,4720,2
CDnet2014,turbulence0,207,4725,1
CDnet2014,turbulence0,208,4727,5
CDnet2014,turbulence0,209,4733,1
CDnet2014,turbulence0,210,4738,1
CDnet2014,turbulence0,211,4742,3
CDnet2014,turbulence0,212,4746,3
CDnet2014,turbulence0,213,4750,1
CDnet2014,turbulence0,214,4753,1
CDnet2014,turbulence0,215,4755,2
CDnet2014,turbulence0,216,4758,2
CDnet2014,turbulence0,217,4761,1
CDnet2014,turbulence0,218,4763,4
CDnet2014,turbulence0,219,4768,1
CDnet2014,turbulence0,220,4770,53
CDnet2014,turbulence0,221,4824,13
CDnet2014,turbulence0,222,4840,4
CDnet2014,turbulence0,223,4847,2
CDnet2014,turbulence0,224,4850,2
CDnet2014,turbulence0,225,4854,2
CDnet2014,turbulence0,226,4859,1
CDnet2014,turbulence0,227,4861,1
CDnet2014,turbulence0,228,4863,1
CDnet2014,turbulence0,229,4866,11
CDnet2014,turbulence0,230,4878,1
CDnet2014,turbulence0,231,4882,1
CDnet2014,turbulence0,232,4884,2
CDnet2014,turbulence0,233,4887,1
CDnet2014,turbulence0,234,4893,2
CDnet2014,turbulence0,235,4896,1
CDnet2014,turbulence0,236,4898,2
CDnet2014,turbulence0,237,4901,4
CDnet2014,turbulence0,238,4907,1
CDnet2014,turbulence0,239,4909,1
CDnet2014,turbulence0,240,4916,1
CDnet2014,turbulence1,0,1234,1
CDnet2014,turbulence1,1,1239,1
CDnet2014,turbulence1,2,1305,1
CDnet2014,turbulence1,3,1328,2
CDnet2014,turbulence1,4,1350,1
CDnet2014,turbulence1,5,1543,1
CDnet2014,turbulence1,6,1600,4
CDnet2014,turbulence1,7,1605,1
CDnet2014,turbulence1,8,1608,1
CDnet2014,turbulence1,9,1612,1
CDnet2014,turbulence1,10,1618,1
CDnet2014,turbulence1,11,1621,1
CDnet2014,turbulence1,12,1627,1
CDnet2014,turbulence1,13,1631,1
CDnet2014,turbulence1,14,1659,2
CDnet2014,turbulence1,15,1664,1
CDnet2014,turbulence1,16,1666,1
CDnet2014,turbulence1,17,1669,1
CDnet2014,turbulence1,18,1671,2
CDnet2014,turbulence1,19,1677,1
CDnet2014,turbulence1,20,1688,2
CDnet2014,turbulence1,21,1697,3
CDnet2014,turbulence1,22,1703,1
CDnet2014,turbulence1,23,1711,1
CDnet2014,turbulence1,24,1721,1
CDnet2014,turbulence1,25,1733,2
CDnet2014,turbulence1,26,1739,1
CDnet2014,turbulence1,27,1743,1
CDnet2014,turbulence1,28,1745,2
CDnet2014,turbulence1,29,1749,4
CDnet2014,turbulence1,30,1760,1
CDnet2014,turbulence1,31,1762,1
CDnet2014,turbulence1,32,1765,1
CDnet2014,turbulence1,33,1769,1
CDnet2014,turbulence1,34,1773,3
CDnet2014,turbulence1,35,1781,1
CDnet2014,turbulence1,36,1787,3
CDnet2014,turbulence1,37,1793,1
CDnet2014,turbulence1,38,1795,1
CDnet2014,turbulence1,39,1807,1
CDnet2014,turbulence1,40,1829,1
CDnet2014,turbulence1,41,1838,1
CDnet2014,turbulence1,42,1845,1
CDnet2014,turbulence1,43,1862,1
CDnet2014,turbulence1,44,1865,1
CDnet2014,turbulence1,45,1874,1
CDnet2014,turbulence1,46,1915,1
CDnet2014,turbulence1,47,1934,1
CDnet2014,turbulence1,48,1937,1
CDnet2014,turbulence1,49,1979,1
CDnet2014,turbulence1,50,2036,1
CDnet2014,turbulence1,51,2142,1
CDnet2014,turbulence1,52,2148,1
CDnet2014,turbulence1,53,2153,1
CDnet2014,turbulence1,54,2159,2
CDnet2014,turbulence1,55,2163,2
CDnet2014,turbulence1,56,2167,1
CDnet2014,turbulence1,57,2170,1
CDnet2014,turbulence1,58,2172,1
CDnet2014,turbulence1,59,2179,1
CDnet2014,turbulence1,60,2182,1
CDnet2014,turbulence1,61,2228,1
CDnet2014,turbulence1,62,2238,1
CDnet2014,turbulence1,63,2246,2
CDnet2014,turbulence1,64,2255,1
CDnet2014,turbulence1,65,2260,1
CDnet2014,turbulence1,66,2269,1
CDnet2014,turbulence1,67,2283,1
CDnet2014,turbulence1,68,2287,1
CDnet2014,turbulence1,69,2289,1
CDnet2014,turbulence1,70,2292,1
CDnet2014,turbulence1,71,2294,1
CDnet2014,turbulence1,72,2314,1
CDnet2014,turbulence1,73,2337,1
CDnet2014,turbulence1,74,2340,2
CDnet2014,turbulence1,75,2345,1
CDnet2014,turbulence1,76,2353,1
CDnet2014,turbulence1,77,2356,2
CDnet2014,turbulence1,78,2360,4
CDnet2014,turbulence1,79,2367,1
CDnet2014,turbulence1,80,2369,1
CDnet2014,turbulence1,81,2374,2
CDnet2014,turbulence1,82,2378,3
CDnet2014,turbulence1,83,2384,1
CDnet2014,turbulence1,84,2386,1
CDnet2014,turbulence1,85,2394,1
CDnet2014,turbulence1,86,2397,1
CDnet2014,turbulence1,87,2401,1
CDnet2014,turbulence1,88,2417,1
CDnet2014,turbulence1,89,2422,1
CDnet2014,turbulence1,90,2426,1
CDnet2014,turbulence1,91,2430,2
CDnet2014,turbulence1,92,2440,2
CDnet2014,turbulence1,93,2444,1
CDnet2014,turbulence1,94,2448,1
CDnet2014,turbulence1,95,2452,2
CDnet2014,turbulence1,96,2573,1
CDnet2014,turbulence1,97,2865,1
CDnet2014,turbulence1,98,2869,1
CDnet2014,turbulence1,99,3040,1
CDnet2014,turbulence1,100,3066,1
CDnet2014,turbulence1,101,3116,1
CDnet2014,turbulence1,102,3136,1
CDnet2014,turbulence1,103,3234,1
CDnet2014,turbulence1,104,3697,1
CDnet2014,turbulence1,105,3808,1
CDnet2014,turbulence1,106,3880,2
CDnet2014,turbulence2,0,895,1
CDnet2014,turbulence2,1,920,2
CDnet2014,turbulence2,2,993,1
CDnet2014,turbulence2,3,1038,1
CDnet2014,turbulence2,4,1112,1
CDnet2014,turbulence2,5,1167,1
CDnet2014,turbulence2,6,1170,1
CDnet2014,turbulence2,7,1189,1
CDnet2014,turbulence2,8,1252,1
CDnet2014,turbulence2,9,1324,1
CDnet2014,turbulence2,10,1392,1
CDnet2014,turbulence2,11,1427,1
CDnet2014,turbulence2,12,1454,2
CDnet2014,turbulence2,13,1693,1
CDnet2014,turbulence2,14,2066,1
CDnet2014,turbulence2,15,2118,1
CDnet2014,turbulence2,16,2600,1
CDnet2014,turbulence2,17,2625,1
CDnet2014,turbulence2,18,3089,1
CDnet2014,turbulence2,19,3183,1
CDnet2014,turbulence2,20,3226,1
CDnet2014,turbulence2,21,3417,1
CDnet2014,turbulence2,22,3624,1
CDnet2014,turbulence2,23,3653,1
CDnet2014,turbulence2,24,3673,1
CDnet2014,turbulence2,25,3675,7
CDnet2014,turbulence2,26,3741,1
CDnet2014,turbulence2,27,3804,1
CDnet2014,turbulence2,28,4330,1
CDnet2014,turbulence2,29,4404,1
CDnet2014,turbulence2,30,4413,1
CDnet2014,turbulence2,31,4476,2
CDnet2014,turbulence3,0,919,1
CDnet2014,turbulence3,1,925,1
CDnet2014,turbulence3,2,928,1
CDnet2014,turbulence3,3,930,1
CDnet2014,turbulence3,4,933,5
CDnet2014,turbulence3,5,948,2
CDnet2014,turbulence3,6,970,1
CDnet2014,turbulence3,7,973,2
CDnet2014,turbulence3,8,992,2
CDnet2014,turbulence3,9,996,2
CDnet2014,turbulence3,10,1004,1
CDnet2014,turbulence3,11,1107,1
CDnet2014,turbulence3,12,1132,1
CDnet2014,turbulence3,13,1135,2
CDnet2014,turbulence3,14,1140,1
CDnet2014,turbulence3,15,1142,3
CDnet2014,turbulence3,16,1146,1
CDnet2014,turbulence3,17,1148,2
CDnet2014,turbulence3,18,1151,1
CDnet2014,turbulence3,19,1153,1
CDnet2014,turbulence3,20,1155,7
CDnet2014,turbulence3,21,1163,5
CDnet2014,turbulence3,22,1169,2
CDnet2014,turbulence3,23,1172,2
CDnet2014,turbulence3,24,1175,2
CDnet2014,turbulence3,25,1199,2
CDnet2014,turbulence3,26,1249,1
CDnet2014,turbulence3,27,1255,1
CDnet2014,turbulence3,28,1257,1
CDnet2014,turbulence3,29,1259,2
CDnet2014,turbulence3,30,1262,1
CDnet2014,turbulence3,31,1266,1
CDnet2014,turbulence3,32,1286,1
CDnet2014,turbulence3,33,1289,1
CDnet2014,turbulence3,34,1291,2
CDnet2014,turbulence3,35,1331,1
CDnet2014,turbulence3,36,1339,1
CDnet2014,turbulence3,37,1342,36
CDnet2014,turbulence3,38,1379,4
CDnet2014,turbulence3,39,1386,1
CDnet2014,turbulence3,40,1389,1
CDnet2014,turbulence3,41,1470,1
CDnet2014,turbulence3,42,1548,1
CDnet2014,turbulence3,43,1571,1
CDnet2014,turbulence3,44,1592,2
CDnet2014,turbulence3,45,1609,1
CDnet2014,turbulence3,46,1625,1
CDnet2014,turbulence3,47,1627,1
CDnet2014,turbulence3,48,1843,1
CDnet2014,turbulence3,49,1964,1
CDnet2014,turbulence3,50,1971,1
CDnet2014,turbulence3,51,1982,1
CDnet2014,turbulence3,52,1987,1
CDnet2014,turbulence3,53,1996,2
CDnet2014,turbulence3,54,2067,1
CDnet2014,turbulence3,55,2076,1
CDnet2014,turbulence3,56,2129,4
CDnet2014,turbulence3,57,2136,4
CDnet2014,turbulence3,58,2141,3
CDnet2014,turbulence3,59,2145,2
CDnet2014,turbulence3,60,2149,3
CDnet2014,turbulence3,61,2153,4
CDnet2014,turbulence3,62,2160,1
CDnet2014,turbulence3,63,2169,1
CDnet2014,turbulence3,64,2196,1
CDnet2014,turbulence3,65,2198,2
CDnet2014,turnpike_0_5fps,0,800,420
CDnet2014,turnpike_0_5fps,1,1221,23
CDnet2014,turnpike_0_5fps,2,1245,3
CDnet2014,turnpike_0_5fps,3,1249,17
CDnet2014,turnpike_0_5fps,4,1267,3
CDnet2014,turnpike_0_5fps,5,1271,7
CDnet2014,turnpike_0_5fps,6,1280,2
CDnet2014,turnpike_0_5fps,7,1283,4
CDnet2014,turnpike_0_5fps,8,1288,21
CDnet2014,turnpike_0_5fps,9,1310,4
CDnet2014,turnpike_0_5fps,10,1315,7
CDnet2014,turnpike_0_5fps,11,1323,32
CDnet2014,turnpike_0_5fps,12,1356,12
CDnet2014,turnpike_0_5fps,13,1369,1
CDnet2014,turnpike_0_5fps,14,1371,18
CDnet2014,turnpike_0_5fps,15,1390,4
CDnet2014,turnpike_0_5fps,16,1395,25
CDnet2014,turnpike_0_5fps,17,1425,1
CDnet2014,turnpike_0_5fps,18,1427,2
CDnet2014,turnpike_0_5fps,19,1430,21
CDnet2014,turnpike_0_5fps,20,1453,28
CDnet2014,turnpike_0_5fps,21,1482,7
CDnet2014,turnpike_0_5fps,22,1490,2
CDnet2014,turnpike_0_5fps,23,1493,7
CDnet2014,twoPositionPTZCam,0,800,253
CDnet2014,twoPositionPTZCam,1,1059,27
CDnet2014,twoPositionPTZCam,2,1088,3
CDnet2014,twoPositionPTZCam,3,1092,3
CDnet2014,twoPositionPTZCam,4,1107,5
CDnet2014,twoPositionPTZCam,5,1115,4
CDnet2014,twoPositionPTZCam,6,1120,89
CDnet2014,twoPositionPTZCam,7,1212,11
CDnet2014,twoPositionPTZCam,8,1224,1
CDnet2014,twoPositionPTZCam,9,1226,3
CDnet2014,twoPositionPTZCam,10,1230,5
CDnet2014,twoPositionPTZCam,11,1236,3
CDnet2014,twoPositionPTZCam,12,1249,18
CDnet2014,twoPositionPTZCam,13,1268,1
CDnet2014,twoPositionPTZCam,14,1277,34
CDnet2014,twoPositionPTZCam,15,1340,10
CDnet2014,twoPositionPTZCam,16,1351,6
CDnet2014,twoPositionPTZCam,17,1359,26
CDnet2014,twoPositionPTZCam,18,1400,209
CDnet2014,twoPositionPTZCam,19,1612,1
CDnet2014,twoPositionPTZCam,20,1615,1
CDnet2014,twoPositionPTZCam,21,1617,5
CDnet2014,twoPositionPTZCam,22,1624,8
CDnet2014,twoPositionPTZCam,23,1644,1
CDnet2014,twoPositionPTZCam,24,1647,1
CDnet2014,twoPositionPTZCam,25,1650,1
CDnet2014,twoPositionPTZCam,26,1652,9
CDnet2014,twoPositionPTZCam,27,1666,1
CDnet2014,twoPositionPTZCam,28,1670,4
CDnet2014,twoPositionPTZCam,29,1706,32
CDnet2014,twoPositionPTZCam,30,1787,1
CDnet2014,twoPositionPTZCam,31,1808,5
CDnet2014,twoPositionPTZCam,32,1815,4
CDnet2014,twoPositionPTZCam,33,1820,1
CDnet2014,twoPositionPTZCam,34,1822,2
CDnet2014,twoPositionPTZCam,35,1831,5
CDnet2014,twoPositionPTZCam,36,1837,81
CDnet2014,twoPositionPTZCam,37,1949,241
CDnet2014,twoPositionPTZCam,38,2202,1
CDnet2014,twoPositionPTZCam,39,2204,57
CDnet2014,twoPositionPTZCam,40,2262,30
CDnet2014,twoPositionPTZCam,41,2294,6
CDnet2014,wetSnow,0,500,378
CDnet2014,wetSnow,1,879,51
CDnet2014,wetSnow,2,931,28
CDnet2014,wetSnow,3,961,4
CDnet2014,wetSnow,4,967,14
CDnet2014,wetSnow,5,982,1
CDnet2014,wetSnow,6,984,3
CDnet2014,wetSnow,7,988,9
CDnet2014,wetSnow,8,1000,11
CDnet2014,wetSnow,9,1012,242
CDnet2014,wetSnow,10,1255,3
CDnet2014,wetSnow,11,1259,3
CDnet2014,wetSnow,12,1264,4
CDnet2014,wetSnow,13,1271,44
CDnet2014,wetSnow,14,1316,23
CDnet2014,wetSnow,15,1341,1
CDnet2014,wetSnow,16,1344,7
CDnet2014,wetSnow,17,1352,7
CDnet2014,wetSnow,18,1360,21
CDnet2014,wetSnow,19,1382,9
CDnet2014,wetSnow,20,1397,1
CDnet2014,wetSnow,21,1399,1
CDnet2014,wetSnow,22,1404,1
CDnet2014,wetSnow,23,1407,1
CDnet2014,wetSnow,24,1412,1
CDnet2014,wetSnow,25,1414,38
CDnet2014,wetSnow,26,1454,2
CDnet2014,wetSnow,27,1457,1
CDnet2014,wetSnow,28,1459,54
CDnet2014,wetSnow,29,1514,4
CDnet2014,wetSnow,30,1520,44
CDnet2014,wetSnow,31,1565,2
CDnet2014,wetSnow,32,1568,1
CDnet2014,wetSnow,33,1573,2
CDnet2014,wetSnow,34,1576,1
CDnet2014,wetSnow,35,1579,30
CDnet2014,wetSnow,36,1610,2
CDnet2014,wetSnow,37,1614,1
CDnet2014,wetSnow,38,1616,11
CDnet2014,wetSnow,39,1628,5
CDnet2014,wetSnow,40,1635,127
CDnet2014,wetSnow,41,1764,87
CDnet2014,wetSnow,42,1852,158
CDnet2014,wetSnow,43,2011,4
CDnet2014,wetSnow,44,2017,12
CDnet2014,wetSnow,45,2031,35
CDnet2014,wetSnow,46,2069,1
CDnet2014,wetSnow,47,2071,1
CDnet2014,wetSnow,48,2074,1
CDnet2014,wetSnow,49,2076,40
CDnet2014,wetSnow,50,2117,632
CDnet2014,wetSnow,51,2750,190
CDnet2014,wetSnow,52,2941,143
CDnet2014,wetSnow,53,3090,6
CDnet2014,wetSnow,54,3097,4
CDnet2014,wetSnow,55,3102,26
CDnet2014,wetSnow,56,3129,274
CDnet2014,wetSnow,57,3404,4
CDnet2014,wetSnow,58,3409,91
CDnet2014,winterDriveway,0,1000,1500
CDnet2014,winterStreet,0,900,181
CDnet2014,winterStreet,1,1082,39
CDnet2014,winterStreet,2,1122,1
CDnet2014,winterStreet,3,1124,19
CDnet2014,winterStreet,4,1145,3
CDnet2014,winterStreet,5,1194,2
CDnet2014,winterStreet,6,1198,1
CDnet2014,winterStreet,7,1207,1
CDnet2014,winterStreet,8,1213,1
CDnet2014,winterStreet,9,1219,2
CDnet2014,winterStreet,10,1223,46
CDnet2014,winterStreet,11,1270,1
CDnet2014,winterStreet,12,1272,1
CDnet2014,winterStreet,13,1274,15
CDnet2014,winterStreet,14,1291,186
CDnet2014,winterStreet,15,1478,4
CDnet2014,winterStreet,16,1484,3
CDnet2014,winterStreet,17,1493,1
CDnet2014,winterStreet,18,1505,1
CDnet2014,winterStreet,19,1507,1
CDnet2014,winterStreet,20,1510,3
CDnet2014,winterStreet,21,1514,1
CDnet2014,winterStreet,22,1517,4
CDnet2014,winterStreet,23,1522,2
CDnet2014,winterStreet,24,1526,3
CDnet2014,winterStreet,25,1530,223
CDnet2014,winterStreet,26,1755,30
CDnet2014,zoomInZoomOut,0,500,127
CDnet2014,zoomInZoomOut,1,628,2
CDnet2014,zoomInZoomOut,2,631,2
CDnet2014,zoomInZoomOut,3,634,18
CDnet2014,zoomInZoomOut,4,659,11
CDnet2014,zoomInZoomOut,5,671,1
CDnet2014,zoomInZoomOut,6,673,1
CDnet2014,zoomInZoomOut,7,675,331
CDnet2014,zoomInZoomOut,8,1012,2
CDnet2014,zoomInZoomOut,9,1015,5
CDnet2014,zoomInZoomOut,10,1022,15
CDnet2014,zoomInZoomOut,11,1038,2
CDnet2014,zoomInZoomOut,12,1041,2
CDnet2014,zoomInZoomOut,13,1045,6
CDnet2014,zoomInZoomOut,14,1052,1
CDnet2014,zoomInZoomOut,15,1054,4
CDnet2014,zoomInZoomOut,16,1060,1
CDnet2014,zoomInZoomOut,17,1062,2
CDnet2014,zoomInZoomOut,18,1066,1
CDnet2014,zoomInZoomOut,19,1068,1
CDnet2014,zoomInZoomOut,20,1074,1
LASIESTA,I_BS_01,0,0,84
LASIESTA,I_BS_01,1,89,1
LASIESTA,I_BS_01,2,100,1
LASIESTA,I_BS_01,3,111,2
LASIESTA,I_BS_01,4,123,1
LASIESTA,I_BS_01,5,134,1
LASIESTA,I_BS_01,6,145,1
LASIESTA,I_BS_01,7,156,1
LASIESTA,I_BS_01,8,167,1
LASIESTA,I_BS_01,9,178,1
LASIESTA,I_BS_01,10,189,1
LASIESTA,I_BS_01,11,196,79
LASIESTA,I_BS_02,0,0,68
LASIESTA,I_BS_02,1,69,1
LASIESTA,I_BS_02,2,78,1
LASIESTA,I_BS_02,3,89,1
LASIESTA,I_BS_02,4,100,1
LASIESTA,I_BS_02,5,111,2
LASIESTA,I_BS_02,6,123,1
LASIESTA,I_BS_02,7,134,1
LASIESTA,I_BS_02,8,145,1
LASIESTA,I_BS_02,9,156,1
LASIESTA,I_BS_02,10,167,1
LASIESTA,I_BS_02,11,178,1
LASIESTA,I_BS_02,12,189,1
LASIESTA,I_BS_02,13,196,70
LASIESTA,I_BS_02,14,267,8
LASIESTA,I_CA_01,0,0,350
LASIESTA,I_CA_02,0,0,525
LASIESTA,I_IL_01,0,2,10
LASIESTA,I_IL_01,1,13,10
LASIESTA,I_IL_01,2,24,10
LASIESTA,I_IL_01,3,35,10
LASIESTA,I_IL_01,4,46,10
LASIESTA,I_IL_01,5,57,10
LASIESTA,I_IL_01,6,68,10
LASIESTA,I_IL_01,7,79,10
LASIESTA,I_IL_01,8,90,10
LASIESTA,I_IL_01,9,101,4
LASIESTA,I_IL_01,10,117,1
LASIESTA,I_IL_01,11,126,5
LASIESTA,I_IL_01,12,133,1
LASIESTA,I_IL_01,13,135,1
LASIESTA,I_IL_01,14,138,2
LASIESTA,I_IL_01,15,141,1
LASIESTA,I_IL_01,16,149,2
LASIESTA,I_IL_01,17,152,1
LASIESTA,I_IL_01,18,154,2
LASIESTA,I_IL_01,19,158,1
LASIESTA,I_IL_01,20,168,1
LASIESTA,I_IL_01,21,171,1
LASIESTA,I_IL_01,22,182,1
LASIESTA,I_IL_01,23,185,1
LASIESTA,I_IL_01,24,188,1
LASIESTA,I_IL_01,25,190,3
LASIESTA,I_IL_01,26,194,4
LASIESTA,I_IL_01,27,199,1
LASIESTA,I_IL_01,28,201,1
LASIESTA,I_IL_01,29,205,2
LASIESTA,I_IL_01,30,215,1
LASIESTA,I_IL_01,31,219,3
LASIESTA,I_IL_01,32,224,1
LASIESTA,I_IL_01,33,299,1
LASIESTA,I_IL_02,0,0,525
LASIESTA,I_MB_01,0,0,450
LASIESTA,I_MB_02,0,0,227
LASIESTA,I_MB_02,1,234,1
LASIESTA,I_MB_02,2,245,1
LASIESTA,I_MB_02,3,256,1
LASIESTA,I_MB_02,4,267,1
LASIESTA,I_MB_02,5,278,1
LASIESTA,I_MB_02,6,280,70
LASIESTA,I_MC_01,0,13,1
LASIESTA,I_MC_01,1,15,1
LASIESTA,I_MC_01,2,49,7
LASIESTA,I_MC_01,3,57,10
LASIESTA,I_MC_01,4,68,10
LASIESTA,I_MC_01,5,79,10
LASIESTA,I_MC_01,6,90,10
LASIESTA,I_MC_01,7,101,10
LASIESTA,I_MC_01,8,113,10
LASIESTA,I_MC_01,9,124,10
LASIESTA,I_MC_01,10,135,10
LASIESTA,I_MC_01,11,146,10
LASIESTA,I_MC_01,12,157,10
LASIESTA,I_MC_01,13,168,10
LASIESTA,I_MC_01,14,179,7
LASIESTA,I_MC_01,15,204,1
LASIESTA,I_MC_01,16,222,1
LASIESTA,I_MC_02,0,0,250
LASIESTA,I_OC_01,0,2,10
LASIESTA,I_OC_01,1,13,10
LASIESTA,I_OC_01,2,24,10
LASIESTA,I_OC_01,3,35,10
LASIESTA,I_OC_01,4,46,10
LASIESTA,I_OC_01,5,57,10
LASIESTA,I_OC_01,6,68,7
LASIESTA,I_OC_01,7,104,7
LASIESTA,I_OC_01,8,113,10
LASIESTA,I_OC_01,9,124,10
LASIESTA,I_OC_01,10,135,9
LASIESTA,I_OC_01,11,146,1
LASIESTA,I_OC_01,12,244,6
LASIESTA,I_OC_02,0,2,10
LASIESTA,I_OC_02,1,13,10
LASIESTA,I_OC_02,2,24,10
LASIESTA,I_OC_02,3,35,7
LASIESTA,I_OC_02,4,69,9
LASIESTA,I_OC_02,5,79,10
LASIESTA,I_OC_02,6,90,10
LASIESTA,I_OC_02,7,101,10
LASIESTA,I_OC_02,8,113,10
LASIESTA,I_OC_02,9,124,10
LASIESTA,I_OC_02,10,135,10
LASIESTA,I_OC_02,11,146,10
LASIESTA,I_OC_02,12,157,10
